0.025941,0.194345
0.087678,0.229165
0.110289,0.241550
0.127549,0.251747
0.142180,0.262742
0.150862,0.267921
0.152983,0.269358
0.168279,0.276777
0.168763,0.281706
0.173230,0.283094
0.174626,0.283700
0.166083,0.278625
0.157647,0.274327
0.149686,0.274435
0.150069,0.275203
0.151799,0.277627
0.152494,0.278478
0.147201,0.276439
0.145499,0.278193
0.145183,0.275299
0.143427,0.274689
0.138398,0.269234
0.135854,0.273765
0.135829,0.276015
0.134168,0.274965
0.137501,0.279129
0.141080,0.283622
0.141244,0.283456
0.141267,0.284324
0.144020,0.284499
0.148738,0.288952
0.152131,0.292403
0.153895,0.294166
0.152562,0.293214
0.151187,0.291634
0.150951,0.290816
0.149674,0.289207
0.150372,0.288147
0.153889,0.291954
0.155399,0.291670
0.156505,0.289294
0.159414,0.293225
0.147691,0.291388
0.146776,0.291084
0.150009,0.290046
0.148448,0.286566
0.152660,0.294800
0.155174,0.293641
0.155888,0.290350
0.154049,0.287905
0.158835,0.299849
0.160322,0.299630
0.162107,0.300993
0.161959,0.299891
0.162828,0.298965
0.165526,0.294432
0.165917,0.293210
0.155383,0.278068
0.159447,0.281637
0.154978,0.274741
0.158880,0.281163
0.154976,0.272015
0.152648,0.272175
0.151372,0.268107
0.153614,0.269305
0.156186,0.269293
0.157718,0.272523
0.158836,0.273729
0.162920,0.275594
0.166782,0.277207
0.163616,0.282760
0.164228,0.282774
0.164955,0.283089
0.168731,0.286047
0.171758,0.289030
0.173760,0.285865
0.175394,0.289081
0.175676,0.293375
0.172295,0.293489
0.173527,0.293666
0.171607,0.291594
0.163038,0.291213
0.163838,0.292320
0.157685,0.289711
0.157109,0.288972
0.156715,0.289245
0.158580,0.290584
0.155184,0.290030
0.156186,0.289474
0.160568,0.285183
0.158275,0.282368
0.162100,0.295777
0.154780,0.282136
0.168855,0.299103
0.160374,0.282917
0.162291,0.283233
0.162848,0.284115
0.177204,0.287034
0.188939,0.299697
0.188605,0.298787
