0.109597,0.281306
0.156124,0.293281
0.213235,0.338259
0.240636,0.327888
0.260160,0.337158
0.262170,0.337347
0.290956,0.352382
0.308506,0.362671
0.326477,0.375104
0.338557,0.387625
0.348306,0.393477
0.356404,0.403365
0.365039,0.411008
0.370375,0.414145
0.374266,0.415365
0.372710,0.404117
0.374078,0.404538
0.376727,0.405936
0.389101,0.409123
0.390080,0.410321
0.393128,0.414812
0.397911,0.419020
0.403286,0.423028
0.405682,0.426010
0.406581,0.427810
0.409708,0.429559
0.411940,0.431693
0.413699,0.432334
0.416279,0.434855
0.418582,0.436639
0.422867,0.438084
0.425261,0.439547
0.427188,0.440997
0.426886,0.440565
0.424692,0.439167
0.427803,0.442999
0.428059,0.442780
0.427690,0.442411
0.427183,0.442849
0.428442,0.441551
0.428788,0.442184
0.429999,0.442907
0.432238,0.445302
0.432427,0.446055
0.432041,0.446152
0.432096,0.445686
0.432377,0.446362
0.433138,0.446353
0.433199,0.446266
0.435202,0.448015
0.435270,0.448028
0.436905,0.450414
0.436869,0.450141
0.436660,0.449952
0.435867,0.449453
0.437053,0.449971
0.438539,0.450967
0.438262,0.450106
0.438246,0.450273
0.437789,0.450169
0.437013,0.449912
0.437428,0.450203
0.436029,0.448883
0.436788,0.450381
0.441574,0.455979
0.440637,0.455206
0.441521,0.455972
0.440413,0.455490
0.440430,0.456106
0.440403,0.456404
0.440106,0.456328
0.439572,0.455654
0.436670,0.452967
0.435930,0.452542
0.436197,0.452812
0.436362,0.452984
0.435668,0.452433
0.435934,0.452717
0.435172,0.452206
0.435953,0.452667
0.434584,0.450927
0.436886,0.451697
0.437082,0.451914
0.436885,0.451569
0.437673,0.452662
0.437852,0.452757
0.439026,0.454117
0.439149,0.454963
0.439149,0.454963
0.440198,0.455940
0.444091,0.459510
0.444146,0.459856
0.444099,0.460197
0.446838,0.462205
0.447098,0.462483
0.447520,0.462693
0.448158,0.463827
0.449131,0.464999
0.449793,0.465000
0.449625,0.464787
