0.038652,0.201411
0.068514,0.225345
0.096004,0.250793
0.122200,0.266305
0.132667,0.268269
0.143169,0.266121
0.157240,0.273613
0.168479,0.279095
0.180528,0.287016
0.187566,0.293060
0.194709,0.297571
0.200825,0.300508
0.205045,0.304033
0.207320,0.305029
0.211958,0.308149
0.213486,0.310071
0.218679,0.313936
0.219121,0.314855
0.223185,0.318134
0.227634,0.321050
0.228915,0.322007
0.231563,0.323860
0.232578,0.324653
0.234375,0.325880
0.236334,0.327854
0.234780,0.327014
0.236002,0.327775
0.239012,0.329244
0.239650,0.330184
0.239009,0.329810
0.239409,0.330298
0.238093,0.329373
0.238341,0.329478
0.238947,0.330172
0.238864,0.329679
0.239737,0.330840
0.238655,0.330379
0.239078,0.330724
0.238568,0.330501
0.238505,0.330782
0.238696,0.329994
0.240019,0.330539
0.240438,0.331060
0.239073,0.328982
0.239511,0.328254
0.239617,0.328564
0.240298,0.329315
0.240057,0.329172
0.239149,0.328401
0.239391,0.328792
0.239698,0.328914
0.239656,0.328786
0.239284,0.328827
0.239191,0.328709
0.241381,0.330338
0.240775,0.330069
0.242064,0.330487
0.240587,0.326578
0.240892,0.326644
0.241163,0.326373
0.241431,0.326863
0.242377,0.327494
0.242004,0.327344
0.242425,0.327816
0.242109,0.327777
0.242283,0.327809
0.241921,0.327526
0.241560,0.327609
0.242430,0.328175
0.243913,0.329233
0.242749,0.328750
0.242810,0.328630
0.242993,0.328414
0.242656,0.328549
0.242792,0.328407
0.242864,0.328421
0.241511,0.327530
0.241347,0.327459
0.240043,0.325310
0.236232,0.318795
0.236984,0.319445
0.236314,0.318905
0.236887,0.319243
0.237635,0.319601
0.236735,0.318470
0.236106,0.317203
0.235763,0.315887
0.236002,0.316070
0.234893,0.314561
0.234832,0.314375
0.234551,0.314213
0.234385,0.314245
0.234091,0.314569
0.234167,0.315120
0.234619,0.315453
0.234491,0.315260
0.235376,0.315408
0.235637,0.315408
0.235484,0.315286
0.235192,0.315261
