0.026462,0.199459
0.078500,0.231127
0.091143,0.234343
0.095749,0.235290
0.104215,0.240083
0.114994,0.246161
0.127416,0.257498
0.130392,0.260577
0.136794,0.267009
0.145888,0.273801
0.161788,0.287912
0.173101,0.297129
0.181217,0.304639
0.198963,0.310384
0.209594,0.313492
0.211459,0.311626
0.212320,0.313608
0.215709,0.316393
0.217679,0.318048
0.219944,0.320561
0.222140,0.321749
0.221446,0.320773
0.224558,0.323141
0.221196,0.323311
0.221910,0.322986
0.222974,0.323752
0.221991,0.322846
0.223909,0.324391
0.223968,0.324449
0.224503,0.324691
0.228335,0.327004
0.229925,0.327692
0.232505,0.330693
0.232068,0.330749
0.233141,0.331413
0.233214,0.331489
0.233318,0.331449
0.233155,0.331496
0.232841,0.329916
0.234023,0.330374
0.236126,0.331394
0.238176,0.332700
0.239191,0.333420
0.236958,0.332007
0.237919,0.332515
0.239340,0.333322
0.240681,0.335528
0.242071,0.336290
0.241904,0.336546
0.241808,0.333263
0.242935,0.332496
0.242245,0.331805
0.242720,0.331809
0.243327,0.332036
0.242878,0.331636
0.244180,0.332315
0.243697,0.331547
0.243283,0.331238
0.244646,0.332335
0.245798,0.333498
0.245096,0.333820
0.244877,0.333573
0.244147,0.332969
0.243695,0.332383
0.244019,0.333080
0.244015,0.333207
0.243456,0.334592
0.244609,0.327855
0.245072,0.327971
0.247120,0.328817
0.247471,0.329018
0.248401,0.330461
0.248002,0.329973
0.248957,0.330654
0.249599,0.330987
0.249872,0.331121
0.250382,0.331300
0.250386,0.331122
0.252126,0.332346
0.252875,0.332856
0.254807,0.334457
0.253936,0.333730
0.255111,0.334212
0.256818,0.335407
0.257815,0.334684
0.258027,0.334764
0.258455,0.334971
0.258423,0.335150
0.257181,0.334779
0.255067,0.333399
0.255928,0.334079
0.254279,0.332941
0.254185,0.332900
0.254574,0.333210
0.254448,0.332477
0.256531,0.334704
0.257092,0.335936
0.256388,0.334910
0.256015,0.334526
0.255905,0.334415
