28.000000
35.000000
33.000000
35.000000
7.000000
11.000000
57.000000
14.000000
19.000000
10.000000
12.000000
6.000000
7.000000
37.000000
4.000000
4.000000
7.000000
3.000000
8.000000
19.000000
4.000000
24.000000
3.000000
4.000000
7.000000
4.000000
3.000000
4.000000
7.000000
6.000000
3.000000
4.000000
5.000000
4.000000
10.000000
11.000000
7.000000
11.000000
3.000000
4.000000
4.000000
3.000000
8.000000
3.000000
6.000000
3.000000
3.000000
20.000000
17.000000
28.000000
40.000000
11.000000
2.000000
3.000000
4.000000
5.000000
3.000000
5.000000
3.000000
6.000000
