1.947311,0.083000
1.935520,0.095000
1.927035,0.288000
1.922899,0.285000
1.939500,0.182000
1.938038,0.177000
1.936866,0.163000
1.946135,0.140000
1.942023,0.212000
1.934852,0.224000
1.931062,0.225000
1.927737,0.205000
1.924251,0.164000
1.921065,0.120000
1.927445,0.119000
1.926337,0.114000
1.923986,0.116000
1.921825,0.114000
1.919790,0.114000
1.916983,0.113000
1.918318,0.093000
1.916337,0.096000
1.919121,0.091000
1.917141,0.180000
1.916058,0.333000
1.913441,0.378000
1.913180,0.383000
1.912250,0.382000
1.911925,0.349000
1.912361,0.327000
1.911618,0.321000
1.910766,0.319000
1.908676,0.305000
1.905923,0.304000
1.904861,0.300000
1.904697,0.295000
1.903338,0.291000
1.898676,0.293000
1.896624,0.291000
1.894069,0.297000
1.891324,0.294000
1.887916,0.299000
1.885690,0.323000
1.884852,0.331000
1.881965,0.338000
1.880597,0.336000
1.878163,0.338000
1.874165,0.352000
1.871837,0.359000
1.871785,0.363000
1.871770,0.353000
1.849990,0.389000
1.845453,0.394000
1.843547,0.399000
1.840417,0.402000
1.837668,0.404000
1.836212,0.394000
1.833043,0.388000
1.828642,0.396000
1.825950,0.392000
