1.945301,0.174000
1.941833,0.068000
1.940977,0.139000
1.943774,0.226000
1.936147,0.195000
1.944792,0.231000
1.940335,0.209000
1.947776,0.150000
1.934459,0.168000
1.940297,0.177000
1.959551,0.113000
1.944651,0.182000
1.942464,0.162000
1.942619,0.162000
1.947047,0.144000
1.959137,0.106000
1.971354,0.098000
1.953341,0.104000
1.968236,0.083000
1.939198,0.131000
1.967066,0.105000
1.935337,0.139000
1.940504,0.182000
1.941022,0.187000
1.942165,0.159000
1.942149,0.181000
1.958828,0.081000
1.935662,0.211000
1.938814,0.203000
1.941441,0.164000
1.949788,0.087000
1.955789,0.090000
1.951909,0.123000
1.951034,0.089000
1.947869,0.212000
1.939242,0.170000
1.944700,0.078000
1.940045,0.141000
1.962226,0.101000
1.953703,0.051000
1.935760,0.205000
1.949217,0.075000
1.958521,0.077000
1.936470,0.190000
1.940748,0.163000
1.949838,0.140000
1.945492,0.121000
1.946859,0.140000
1.943501,0.167000
1.955212,0.119000
1.939425,0.119000
1.968814,0.114000
1.945694,0.195000
1.940059,0.216000
1.940373,0.113000
1.944849,0.202000
1.953911,0.108000
1.953399,0.092000
1.941104,0.115000
1.952539,0.180000
